"","year","state","CVE_GEO","age","births_grouped","births","ferty_rate"
"1882",2020,"MCMA",33,33,44417,10.4015495830562,12.432
"1883",2020,"MCMA",33,33,44417,54.1690240684457,12.432
"1884",2020,"MCMA",33,33,44417,21.0512215039379,12.432
"1885",2020,"MCMA",33,33,44417,143.83260151636,12.432
"1886",2020,"MCMA",33,33,44417,24.7926451769393,12.432
"1887",2020,"MCMA",33,33,8897,99.7387829488376,14.554
"1888",2020,"MCMA",33,33,20485,166.246177000151,10.982
"1889",2020,"MCMA",33,33,44417,24.7534679657037,12.432
"1890",2020,"MCMA",33,33,44417,381.59256697011,12.432
"1891",2020,"MCMA",33,33,20485,312.231752271259,10.982
"1892",2020,"MCMA",33,33,44417,5.75252051642968,12.432
"1893",2020,"MCMA",33,33,44417,88.9845057864968,12.432
"1894",2020,"MCMA",33,33,44417,281.775562276965,12.432
"1895",2020,"MCMA",33,33,44417,228.566379883792,12.432
"1896",2020,"MCMA",33,33,20485,184.811825666259,10.982
"1897",2020,"MCMA",33,33,44417,23.6238583750767,12.432
"1898",2020,"MCMA",33,33,20485,194.722514672128,10.982
"1899",2020,"MCMA",33,33,44417,124.550884053231,12.432
"1900",2020,"MCMA",33,34,44417,107.44086826269,12.432
"1901",2020,"MCMA",33,34,20485,351.909610656592,10.982
"1902",2020,"MCMA",33,34,44417,28.4181727037395,12.432
"1903",2020,"MCMA",33,34,44417,16.2730872184889,12.432
"1904",2020,"MCMA",33,34,44417,36.7339060988319,12.432
"1905",2020,"MCMA",33,34,44417,296.187442689209,12.432
"1906",2020,"MCMA",33,34,44417,15.7487911784152,12.432
"1907",2020,"MCMA",33,34,44417,14.8727522253807,12.432
"1908",2020,"MCMA",33,34,44417,5.82034971069116,12.432
"1909",2020,"MCMA",33,34,20485,177.582383009459,10.982
"1910",2020,"MCMA",33,34,20485,228.936442431903,10.982
"1911",2020,"MCMA",33,34,44417,217.237750376344,12.432
"1912",2020,"MCMA",33,34,44417,16.2465405835484,12.432
"1913",2020,"MCMA",33,34,44417,133.941046591983,12.432
"1914",2020,"MCMA",33,34,44417,14.5143726536848,12.432
"1915",2020,"MCMA",33,34,44417,383.837794603802,12.432
"1916",2020,"MCMA",33,34,44417,154.693878456671,12.432
"1917",2020,"MCMA",33,34,44417,8.03699372821779,12.432
"1918",2020,"MCMA",33,34,20485,274.895594016085,10.982
"1919",2020,"MCMA",33,34,44417,23.3344921126455,12.432
"1920",2020,"MCMA",33,34,20485,94.4108871695859,10.982
"1921",2020,"MCMA",33,34,20485,282.174166932896,10.982
"1922",2020,"MCMA",33,34,44417,308.498444642837,12.432
"1923",2020,"MCMA",33,34,44417,107.022758762378,12.432
"1924",2020,"MCMA",33,34,44417,887.958392122731,12.432
"1925",2020,"MCMA",33,34,44417,4.99076736880246,12.432
"1926",2020,"MCMA",33,34,20485,510.808995318989,10.982
"1927",2020,"MCMA",33,34,44417,98.9459450817498,12.432
"1928",2020,"MCMA",33,34,44417,24.4560874388791,12.432
"1929",2020,"MCMA",33,34,44417,159.385996182393,12.432
"1930",2020,"MCMA",33,34,44417,6.54374551281812,12.432
"1931",2020,"MCMA",33,34,44417,281.699616670464,12.432
"1932",2020,"MCMA",33,34,20485,170.770458238995,10.982
"1933",2020,"MCMA",33,34,20485,844.553473254344,10.982
"1934",2020,"MCMA",33,34,44417,15.6824245910641,12.432
"1935",2020,"MCMA",33,34,44417,10.6319272936457,12.432
"1936",2020,"MCMA",33,34,44417,14.3816394789826,12.432
"1937",2020,"MCMA",33,34,20485,112.240260858695,10.982
"1938",2020,"MCMA",33,34,44417,162.365855954458,12.432
"1939",2020,"MCMA",33,34,44417,34.1787924858147,12.432
"1940",2020,"MCMA",33,34,20485,194.393097940078,10.982
"1941",2020,"MCMA",33,34,20485,63.5267470448516,10.982
"1942",2020,"MCMA",33,34,44417,489.546494936628,12.432
"1943",2020,"MCMA",33,34,44417,25.8298757970468,12.432
"1944",2020,"MCMA",33,34,44417,586.600992278872,12.432
"1945",2020,"MCMA",33,34,44417,247.540734160855,12.432
"1946",2020,"MCMA",33,34,44417,4.99740402753757,12.432
"1947",2020,"MCMA",33,34,44417,20.5072754914888,12.432
"1948",2020,"MCMA",33,34,44417,15.4766881702757,12.432
"1949",2020,"MCMA",33,34,44417,2.15691408891064,12.432
"1950",2020,"MCMA",33,34,44417,15.370501630514,12.432
"1951",2020,"MCMA",33,34,44417,318.141509784951,12.432
"1952",2020,"MCMA",33,34,44417,8.28255010141685,12.432
"1953",2020,"MCMA",33,34,44417,20.5670054201048,12.432
"1954",2020,"MCMA",33,34,44417,7.081314870362,12.432
"1955",2020,"MCMA",33,34,44417,37.0259190831768,12.432
"1956",2020,"MCMA",33,34,44417,32.1015183017254,12.432
"1957",2020,"MCMA",33,34,44417,16.883659822119,12.432
"1958",2020,"MCMA",33,34,44417,10.5721973650297,12.432
"1959",2020,"MCMA",33,34,44417,55.0577208664697,12.432
"1960",2020,"MCMA",33,34,44417,21.3965877619935,12.432
"1961",2020,"MCMA",33,34,44417,146.192318616995,12.432
"1962",2020,"MCMA",33,34,44417,25.1993932172114,12.432
"1963",2020,"MCMA",33,34,8897,101.241862563732,14.554
"1964",2020,"MCMA",33,34,20485,168.010405178281,10.982
"1965",2020,"MCMA",33,34,44417,25.1595732648007,12.432
"1966",2020,"MCMA",33,34,44417,387.852973138543,12.432
"1967",2020,"MCMA",33,34,20485,315.5452002278,10.982
"1968",2020,"MCMA",33,34,44417,5.8468963456316,12.432
"1969",2020,"MCMA",33,34,44417,90.4443852420743,12.432
"1970",2020,"MCMA",33,34,44417,286.398371054922,12.432
"1971",2020,"MCMA",33,34,44417,232.316239022513,12.432
"1972",2020,"MCMA",33,34,20485,186.773075160085,10.982
"1973",2020,"MCMA",33,34,44417,24.0114313036267,12.432
"1974",2020,"MCMA",33,34,20485,196.788937813399,10.982
"1975",2020,"MCMA",33,34,44417,126.594265372217,12.432
"1976",2020,"MCMA",33,35,21722,50.8253070095446,6.414
"1977",2020,"MCMA",33,35,13056,219.791127027596,7.132
"1978",2020,"MCMA",33,35,21722,12.9580597604718,6.414
"1979",2020,"MCMA",33,35,21722,7.8441656027722,6.414
"1980",2020,"MCMA",33,35,21722,17.3555465377835,6.414
"1981",2020,"MCMA",33,35,21722,132.102879810323,6.414
"1982",2020,"MCMA",33,35,21722,7.08814122439054,6.414
"1983",2020,"MCMA",33,35,21722,6.84053498692929,6.414
"1984",2020,"MCMA",33,35,21722,2.64773603258557,6.414
"1985",2020,"MCMA",33,35,13056,111.826322308827,7.132
"1986",2020,"MCMA",33,35,13056,135.351142195071,7.132
"1987",2020,"MCMA",33,35,21722,100.415884248283,6.414
"1988",2020,"MCMA",33,35,21722,7.58335369931303,6.414
"1989",2020,"MCMA",33,35,21722,65.0114937078242,6.414
"1990",2020,"MCMA",33,35,21722,6.5632160009727,6.414
"1991",2020,"MCMA",33,35,21722,169.930510061402,6.414
"1992",2020,"MCMA",33,35,21722,76.0250191501003,6.414
"1993",2020,"MCMA",33,35,21722,3.81973888990212,6.414
"1994",2020,"MCMA",33,35,13056,169.426376237624,7.132
"1995",2020,"MCMA",33,35,21722,10.2376925648976,6.414
"1996",2020,"MCMA",33,35,13056,59.7233385295976,7.132
"1997",2020,"MCMA",33,35,13056,158.28554961028,7.132
"1998",2020,"MCMA",33,35,21722,143.420135570551,6.414
"1999",2020,"MCMA",33,35,21722,54.7771025594261,6.414
"2000",2020,"MCMA",33,35,21722,407.843788680163,6.414
"2001",2020,"MCMA",33,35,21722,2.08649522767341,6.414
"2002",2020,"MCMA",33,35,13056,314.986886875922,7.132
"2003",2020,"MCMA",33,35,21722,44.8464417289805,6.414
"2004",2020,"MCMA",33,35,21722,10.8286461183051,6.414
"2005",2020,"MCMA",33,35,21722,73.8658927594382,6.414
"2006",2020,"MCMA",33,35,21722,3.05381026202201,6.414
"2007",2020,"MCMA",33,35,21722,142.482533284698,6.414
"2008",2020,"MCMA",33,35,13056,108.738575100063,7.132
"2009",2020,"MCMA",33,35,13056,508.231455656204,7.132
"2010",2020,"MCMA",33,35,21722,6.90656331691896,6.414
"2011",2020,"MCMA",33,35,21722,4.66160009727035,6.414
"2012",2020,"MCMA",33,35,21722,6.30240409751352,6.414
"2013",2020,"MCMA",33,35,13056,70.3837674320623,7.132
"2014",2020,"MCMA",33,35,21722,78.3723262812329,6.414
"2015",2020,"MCMA",33,35,21722,15.6322071250532,6.414
"2016",2020,"MCMA",33,35,13056,117.785454392248,7.132
"2017",2020,"MCMA",33,35,13056,39.3376060669897,7.132
"2018",2020,"MCMA",33,35,21722,223.122932701076,6.414
"2019",2020,"MCMA",33,35,21722,10.8748659492978,6.414
"2020",2020,"MCMA",33,35,21722,283.198808742173,6.414
"2021",2020,"MCMA",33,35,21722,114.777046021035,6.414
"2022",2020,"MCMA",33,35,21722,2.34730713113259,6.414
"2023",2020,"MCMA",33,35,21722,9.05578545808256,6.414
"2024",2020,"MCMA",33,35,21722,6.97919447990759,6.414
"2025",2020,"MCMA",33,35,21722,1.09276886132896,6.414
"2026",2020,"MCMA",33,35,21722,7.2730205483616,6.414
"2027",2020,"MCMA",33,35,21722,153.033860417047,6.414
"2028",2020,"MCMA",33,35,21722,3.71409356191866,6.414
"2029",2020,"MCMA",33,35,21722,9.461859687519,6.414
"2030",2020,"MCMA",33,35,21722,3.18916833850082,6.414
"2031",2020,"MCMA",33,35,21722,16.9362666423491,6.414
"2032",2020,"MCMA",33,35,21722,14.6780977567025,6.414
"2033",2020,"MCMA",33,35,21722,7.71210894279287,6.414
"2034",2020,"MCMA",33,35,21722,4.82667092224451,6.414
"2035",2020,"MCMA",33,35,21722,24.9983257340872,6.414
"2036",2020,"MCMA",33,35,21722,9.94056507994407,6.414
"2037",2020,"MCMA",33,35,21722,63.8394908505076,6.414
"2038",2020,"MCMA",33,35,21722,11.8850993981397,6.414
"2039",2020,"MCMA",33,35,3780,40.692092170125,6.512
"2040",2020,"MCMA",33,35,13056,107.436733937223,7.132
"2041",2020,"MCMA",33,35,21722,12.2383509635844,6.414
"2042",2020,"MCMA",33,35,21722,182.627757918414,6.414
"2043",2020,"MCMA",33,35,13056,191.755702548978,7.132
"2044",2020,"MCMA",33,35,21722,2.66424311508298,6.414
"2045",2020,"MCMA",33,35,21722,42.2449255273877,6.414
"2046",2020,"MCMA",33,35,21722,133.033879263177,6.414
"2047",2020,"MCMA",33,35,21722,95.998588971974,6.414
"2048",2020,"MCMA",33,35,13056,117.290388034548,7.132
"2049",2020,"MCMA",33,35,21722,10.4027633898717,6.414
"2050",2020,"MCMA",33,35,13056,119.340329471245,7.132
"2051",2020,"MCMA",33,35,21722,57.2927819320323,6.414
"2052",2020,"MCMA",33,36,21722,51.7302482790626,6.414
"2053",2020,"MCMA",33,36,13056,222.563599647316,7.132
"2054",2020,"MCMA",33,36,21722,13.1887771676077,6.414
"2055",2020,"MCMA",33,36,21722,7.98383045865883,6.414
"2056",2020,"MCMA",33,36,21722,17.6645609095831,6.414
"2057",2020,"MCMA",33,36,21722,134.454962951504,6.414
"2058",2020,"MCMA",33,36,21722,7.21434511563153,6.414
"2059",2020,"MCMA",33,36,21722,6.96233026529507,6.414
"2060",2020,"MCMA",33,36,21722,2.6948787995978,6.414
"2061",2020,"MCMA",33,36,13056,113.236913450326,7.132
"2062",2020,"MCMA",33,36,13056,137.05847834125,7.132
"2063",2020,"MCMA",33,36,21722,102.203782504447,6.414
"2064",2020,"MCMA",33,36,21722,7.71837481630443,6.414
"2065",2020,"MCMA",33,36,21722,66.1690191043391,6.414
"2066",2020,"MCMA",33,36,21722,6.68007363291825,6.414
"2067",2020,"MCMA",33,36,21722,172.956111686905,6.414
"2068",2020,"MCMA",33,36,21722,77.3786396473045,6.414
"2069",2020,"MCMA",33,36,21722,3.88774909119035,6.414
"2070",2020,"MCMA",33,36,13056,171.563541625188,7.132
"2071",2020,"MCMA",33,36,21722,10.4199740119112,6.414
"2072",2020,"MCMA",33,36,13056,60.4766961517677,7.132
"2073",2020,"MCMA",33,36,13056,160.282183224779,7.132
"2074",2020,"MCMA",33,36,21722,145.973721710883,6.414
"2075",2020,"MCMA",33,36,21722,55.7524052904323,6.414
"2076",2020,"MCMA",33,36,21722,415.105420682187,6.414
"2077",2020,"MCMA",33,36,21722,2.12364513883518,6.414
"2078",2020,"MCMA",33,36,13056,318.960170653318,7.132
"2079",2020,"MCMA",33,36,21722,45.6449296929384,6.414
"2080",2020,"MCMA",33,36,21722,11.0214494547142,6.414
"2081",2020,"MCMA",33,36,21722,75.1810701523706,6.414
"2082",2020,"MCMA",33,36,21722,3.10818315414959,6.414
"2083",2020,"MCMA",33,36,21722,145.019425477608,6.414
"2084",2020,"MCMA",33,36,13056,110.110217014136,7.132
"2085",2020,"MCMA",33,36,13056,514.64235046503,7.132
"2086",2020,"MCMA",33,36,21722,7.02953422538479,6.414
"2087",2020,"MCMA",33,36,21722,4.74459958233429,6.414
"2088",2020,"MCMA",33,36,21722,6.41461799056385,6.414
"2089",2020,"MCMA",33,36,13056,71.2715970306323,7.132
"2090",2020,"MCMA",33,36,21722,79.7677404284941,6.414
"2091",2020,"MCMA",33,36,21722,15.9105375512414,6.414
"2092",2020,"MCMA",33,36,13056,119.2712147672,7.132
"2093",2020,"MCMA",33,36,13056,39.8338155237635,7.132
"2094",2020,"MCMA",33,36,21722,227.095621935184,6.414
"2095",2020,"MCMA",33,36,21722,11.068492226777,6.414
"2096",2020,"MCMA",33,36,21722,288.241145022817,6.414
"2097",2020,"MCMA",33,36,21722,116.820643823962,6.414
"2098",2020,"MCMA",33,36,21722,2.38910078118957,6.414
"2099",2020,"MCMA",33,36,21722,9.21702312630521,6.414
"2100",2020,"MCMA",33,36,21722,7.10345858148349,6.414
"2101",2020,"MCMA",33,36,21722,1.11222553948488,6.414
"2102",2020,"MCMA",33,36,21722,7.40251620388274,6.414
"2103",2020,"MCMA",33,36,21722,155.758618299946,6.414
"2104",2020,"MCMA",33,36,21722,3.78022275504679,6.414
"2105",2020,"MCMA",33,36,21722,9.63032748085699,6.414
"2106",2020,"MCMA",33,36,21722,3.24595127233351,6.414
"2107",2020,"MCMA",33,36,21722,17.2378157630134,6.414
"2108",2020,"MCMA",33,36,21722,14.9394403279449,6.414
"2109",2020,"MCMA",33,36,21722,7.84942253847939,6.414
"2110",2020,"MCMA",33,36,21722,4.91260948255859,6.414
"2111",2020,"MCMA",33,36,21722,25.4434192899683,6.414
"2112",2020,"MCMA",33,36,21722,10.1175561915075,6.414
"2113",2020,"MCMA",33,36,21722,64.9761488127465,6.414
"2114",2020,"MCMA",33,36,21722,12.0967128161497,6.414
"2115",2020,"MCMA",33,36,3780,41.3770452055114,6.512
"2116",2020,"MCMA",33,36,13056,108.791954264911,7.132
"2117",2020,"MCMA",33,36,21722,12.4562540026297,6.414
"2118",2020,"MCMA",33,36,21722,185.879433212159,6.414
"2119",2020,"MCMA",33,36,13056,194.174532836543,7.132
"2120",2020,"MCMA",33,36,21722,2.71167978962023,6.414
"2121",2020,"MCMA",33,36,21722,42.9970936654034,6.414
"2122",2020,"MCMA",33,36,21722,135.402538788769,6.414
"2123",2020,"MCMA",33,36,21722,97.7078375744451,6.414
"2124",2020,"MCMA",33,36,13056,118.769903580875,7.132
"2125",2020,"MCMA",33,36,21722,10.5879839121355,6.414
"2126",2020,"MCMA",33,36,13056,120.84570323388,7.132
"2127",2020,"MCMA",33,36,21722,58.3128761698507,6.414
"2128",2020,"MCMA",33,37,21722,52.6251071078711,6.414
"2129",2020,"MCMA",33,37,13056,225.453994367333,7.132
"2130",2020,"MCMA",33,37,21722,13.4169240271773,6.414
"2131",2020,"MCMA",33,37,21722,8.1219392327575,6.414
"2132",2020,"MCMA",33,37,21722,17.9701323849353,6.414
"2133",2020,"MCMA",33,37,21722,136.780840260757,6.414
"2134",2020,"MCMA",33,37,21722,7.33914290098079,6.414
"2135",2020,"MCMA",33,37,21722,7.08276855651243,6.414
"2136",2020,"MCMA",33,37,21722,2.74149632351495,6.414
"2137",2020,"MCMA",33,37,13056,114.707501530616,7.132
"2138",2020,"MCMA",33,37,13056,138.838432937414,7.132
"2139",2020,"MCMA",33,37,21722,103.971760817993,6.414
"2140",2020,"MCMA",33,37,21722,7.8518915899175,6.414
"2141",2020,"MCMA",33,37,21722,67.3136478836114,6.414
"2142",2020,"MCMA",33,37,21722,6.79562929070787,6.414
"2143",2020,"MCMA",33,37,21722,175.948003446336,6.414
"2144",2020,"MCMA",33,37,21722,78.7171787255639,6.414
"2145",2020,"MCMA",33,37,21722,3.9550015539985,6.414
"2146",2020,"MCMA",33,37,13056,173.791607470846,7.132
"2147",2020,"MCMA",33,37,21722,10.6002245626183,6.414
"2148",2020,"MCMA",33,37,13056,61.2620964756218,7.132
"2149",2020,"MCMA",33,37,13056,162.363740032989,7.132
"2150",2020,"MCMA",33,37,21722,148.498856965257,6.414
"2151",2020,"MCMA",33,37,21722,56.716841645586,6.414
"2152",2020,"MCMA",33,37,21722,422.286146909903,6.414
"2153",2020,"MCMA",33,37,21722,2.16038114272001,6.414
"2154",2020,"MCMA",33,37,13056,323.102450858225,7.132
"2155",2020,"MCMA",33,37,21722,46.4345212701085,6.414
"2156",2020,"MCMA",33,37,21722,11.2121046647494,6.414
"2157",2020,"MCMA",33,37,21722,76.4815944417998,6.414
"2158",2020,"MCMA",33,37,21722,3.16195024844305,6.414
"2159",2020,"MCMA",33,37,21722,147.52805278087,6.414
"2160",2020,"MCMA",33,37,13056,111.540199232171,7.132
"2161",2020,"MCMA",33,37,13056,521.325921070639,7.132
"2162",2020,"MCMA",33,37,21722,7.15113504837066,6.414
"2163",2020,"MCMA",33,37,21722,4.8266743251909,6.414
"2164",2020,"MCMA",33,37,21722,6.52558164786787,6.414
"2165",2020,"MCMA",33,37,13056,72.1971888527944,7.132
"2166",2020,"MCMA",33,37,21722,81.1476075111239,6.414
"2167",2020,"MCMA",33,37,21722,16.1857669474355,6.414
"2168",2020,"MCMA",33,37,13056,120.820169268113,7.132
"2169",2020,"MCMA",33,37,13056,40.3511303508532,7.132
"2170",2020,"MCMA",33,37,21722,231.024049287324,6.414
"2171",2020,"MCMA",33,37,21722,11.2599612090502,6.414
"2172",2020,"MCMA",33,37,21722,293.227301904533,6.414
"2173",2020,"MCMA",33,37,21722,118.841472797158,6.414
"2174",2020,"MCMA",33,37,21722,2.43042878556001,6.414
"2175",2020,"MCMA",33,37,21722,9.37646435835599,6.414
"2176",2020,"MCMA",33,37,21722,7.22633818941471,6.414
"2177",2020,"MCMA",33,37,21722,1.13146544025368,6.414
"2178",2020,"MCMA",33,37,21722,7.53056907818383,6.414
"2179",2020,"MCMA",33,37,21722,158.453018179815,6.414
"2180",2020,"MCMA",33,37,21722,3.84561516702533,6.414
"2181",2020,"MCMA",33,37,21722,9.79691828328409,6.414
"2182",2020,"MCMA",33,37,21722,3.30210155675242,6.414
"2183",2020,"MCMA",33,37,21722,17.5360051616355,6.414
"2184",2020,"MCMA",33,37,21722,15.1978711400841,6.414
"2185",2020,"MCMA",33,37,21722,7.98520624904104,6.414
"2186",2020,"MCMA",33,37,21722,4.99759055483648,6.414
"2187",2020,"MCMA",33,37,21722,25.8835538175252,6.414
"2188",2020,"MCMA",33,37,21722,10.2925753492562,6.414
"2189",2020,"MCMA",33,37,21722,66.1001426531278,6.414
"2190",2020,"MCMA",33,37,21722,12.3059685344811,6.414
"2191",2020,"MCMA",33,37,3780,42.0495557608927,6.512
"2192",2020,"MCMA",33,37,13056,110.204816434133,7.132
"2193",2020,"MCMA",33,37,21722,12.6717292659226,6.414
"2194",2020,"MCMA",33,37,21722,189.094879830673,6.414
"2195",2020,"MCMA",33,37,13056,196.69624368846,7.132
"2196",2020,"MCMA",33,37,21722,2.7585879464795,6.414
"2197",2020,"MCMA",33,37,21722,43.7408814908943,6.414
"2198",2020,"MCMA",33,37,21722,137.744807795958,6.414
"2199",2020,"MCMA",33,37,21722,99.3980425126779,6.414
"2200",2020,"MCMA",33,37,13056,120.312347640691,7.132
"2201",2020,"MCMA",33,37,21722,10.7711407922638,6.414
"2202",2020,"MCMA",33,37,13056,122.41510534239,7.132
"2203",2020,"MCMA",33,37,21722,59.3216049853845,6.414
"2204",2020,"MCMA",33,38,21722,53.4897974199637,6.414
"2205",2020,"MCMA",33,38,13056,228.337134519988,7.132
"2206",2020,"MCMA",33,38,21722,13.6373793357166,6.414
"2207",2020,"MCMA",33,38,21722,8.2553919239905,6.414
"2208",2020,"MCMA",33,38,21722,18.265402080984,6.414
"2209",2020,"MCMA",33,38,21722,139.028304901749,6.414
"2210",2020,"MCMA",33,38,21722,7.45973335892576,6.414
"2211",2020,"MCMA",33,38,21722,7.19914649263818,6.414
"2212",2020,"MCMA",33,38,21722,2.78654222350184,6.414
"2213",2020,"MCMA",33,38,13056,116.174398599358,7.132
"2214",2020,"MCMA",33,38,13056,140.613920046688,7.132
"2215",2020,"MCMA",33,38,21722,105.68013500004,6.414
"2216",2020,"MCMA",33,38,21722,7.98090709150091,6.414
"2217",2020,"MCMA",33,38,21722,68.4196876124667,6.414
"2218",2020,"MCMA",33,38,21722,6.90728920239609,6.414
"2219",2020,"MCMA",33,38,21722,178.83902908739,6.414
"2220",2020,"MCMA",33,38,21722,80.0105914249382,6.414
"2221",2020,"MCMA",33,38,21722,4.01998672392972,6.414
"2222",2020,"MCMA",33,38,13056,176.014081120514,7.132
"2223",2020,"MCMA",33,38,21722,10.7743982981038,6.414
"2224",2020,"MCMA",33,38,13056,62.0455255325357,7.132
"2225",2020,"MCMA",33,38,13056,164.440072366501,7.132
"2226",2020,"MCMA",33,38,21722,150.938861936867,6.414
"2227",2020,"MCMA",33,38,21722,57.6487638059134,6.414
"2228",2020,"MCMA",33,38,21722,429.224788182698,6.414
"2229",2020,"MCMA",33,38,21722,2.19587865991666,6.414
"2230",2020,"MCMA",33,38,13056,327.234334403268,7.132
"2231",2020,"MCMA",33,38,21722,47.1974932220063,6.414
"2232",2020,"MCMA",33,38,21722,11.3963322856434,6.414
"2233",2020,"MCMA",33,38,21722,77.7382739509105,6.414
"2234",2020,"MCMA",33,38,21722,3.21390468421347,6.414
"2235",2020,"MCMA",33,38,21722,149.952106336524,6.414
"2236",2020,"MCMA",33,38,13056,112.966592354829,7.132
"2237",2020,"MCMA",33,38,13056,527.992716661803,7.132
"2238",2020,"MCMA",33,38,21722,7.2686363236482,6.414
"2239",2020,"MCMA",33,38,21722,4.90598206930748,6.414
"2240",2020,"MCMA",33,38,21722,6.63280436990651,6.414
"2241",2020,"MCMA",33,38,13056,73.1204575430406,7.132
"2242",2020,"MCMA",33,38,21722,82.4809549173444,6.414
"2243",2020,"MCMA",33,38,21722,16.4517174916225,6.414
"2244",2020,"MCMA",33,38,13056,122.36523606653,7.132
"2245",2020,"MCMA",33,38,13056,40.8671467756055,7.132
"2246",2020,"MCMA",33,38,21722,234.820036949063,6.414
"2247",2020,"MCMA",33,38,21722,11.4449751673505,6.414
"2248",2020,"MCMA",33,38,21722,298.045359693531,6.414
"2249",2020,"MCMA",33,38,21722,120.79417324472,6.414
"2250",2020,"MCMA",33,38,21722,2.47036349240625,6.414
"2251",2020,"MCMA",33,38,21722,9.53053032302438,6.414
"2252",2020,"MCMA",33,38,21722,7.34507513775922,6.414
"2253",2020,"MCMA",33,38,21722,1.15005670321585,6.414
"2254",2020,"MCMA",33,38,21722,7.65430488575382,6.414
"2255",2020,"MCMA",33,38,21722,161.056581331926,6.414
"2256",2020,"MCMA",33,38,21722,3.90880299431368,6.414
"2257",2020,"MCMA",33,38,21722,9.95789278373601,6.414
"2258",2020,"MCMA",33,38,21722,3.35635883778402,6.414
"2259",2020,"MCMA",33,38,21722,17.8241416540704,6.414
"2260",2020,"MCMA",33,38,21722,15.4475894335277,6.414
"2261",2020,"MCMA",33,38,21722,8.11641226197046,6.414
"2262",2020,"MCMA",33,38,21722,5.07970664683254,6.414
"2263",2020,"MCMA",33,38,21722,26.308850020394,6.414
"2264",2020,"MCMA",33,38,21722,10.4616940585587,6.414
"2265",2020,"MCMA",33,38,21722,67.1862431120388,6.414
"2266",2020,"MCMA",33,38,21722,12.5081695818038,6.414
"2267",2020,"MCMA",33,38,3780,42.704177093359,6.512
"2268",2020,"MCMA",33,38,13056,111.614132477385,7.132
"2269",2020,"MCMA",33,38,21722,12.8799401777074,6.414
"2270",2020,"MCMA",33,38,21722,192.201923590617,6.414
"2271",2020,"MCMA",33,38,13056,199.211625328275,7.132
"2272",2020,"MCMA",33,38,21722,2.80391468125435,6.414
"2273",2020,"MCMA",33,38,21722,44.4595938802115,6.414
"2274",2020,"MCMA",33,38,21722,140.00811151899,6.414
"2275",2020,"MCMA",33,38,21722,101.03126530547,6.414
"2276",2020,"MCMA",33,38,13056,121.850920338488,7.132
"2277",2020,"MCMA",33,38,21722,10.9481228756288,6.414
"2278",2020,"MCMA",33,38,13056,123.980568427196,7.132
"2279",2020,"MCMA",33,38,21722,60.2963263673952,6.414
"2280",2020,"MCMA",33,39,21722,54.2794380691133,6.414
"2281",2020,"MCMA",33,39,13056,231.004777965564,7.132
"2282",2020,"MCMA",33,39,21722,13.8387005145352,6.414
"2283",2020,"MCMA",33,39,21722,8.37726176370336,6.414
"2284",2020,"MCMA",33,39,21722,18.5350442305507,6.414
"2285",2020,"MCMA",33,39,21722,141.080703793277,6.414
"2286",2020,"MCMA",33,39,21722,7.56985732604003,6.414
"2287",2020,"MCMA",33,39,21722,7.30542355824636,6.414
"2288",2020,"MCMA",33,39,21722,2.82767842360694,6.414
"2289",2020,"MCMA",33,39,13056,117.531654280169,7.132
"2290",2020,"MCMA",33,39,13056,142.256700591157,7.132
"2291",2020,"MCMA",33,39,21722,107.240233082829,6.414
"2292",2020,"MCMA",33,39,21722,8.09872486162736,6.414
"2293",2020,"MCMA",33,39,21722,69.4297300719051,6.414
"2294",2020,"MCMA",33,39,21722,7.00925773831745,6.414
"2295",2020,"MCMA",33,39,21722,181.479131945008,6.414
"2296",2020,"MCMA",33,39,21722,81.1917440633674,6.414
"2297",2020,"MCMA",33,39,21722,4.07933159116363,6.414
"2298",2020,"MCMA",33,39,13056,178.070438755102,7.132
"2299",2020,"MCMA",33,39,21722,10.9334548523755,6.414
"2300",2020,"MCMA",33,39,13056,62.770398163797,7.132
"2301",2020,"MCMA",33,39,13056,166.361211834948,7.132
"2302",2020,"MCMA",33,39,21722,153.167089873233,6.414
"2303",2020,"MCMA",33,39,21722,58.4998010031002,6.414
"2304",2020,"MCMA",33,39,21722,435.561199175445,6.414
"2305",2020,"MCMA",33,39,21722,2.22829521660796,6.414
"2306",2020,"MCMA",33,39,13056,331.057385477169,7.132
"2307",2020,"MCMA",33,39,21722,47.8942440227889,6.414
"2308",2020,"MCMA",33,39,21722,11.5645701115097,6.414
"2309",2020,"MCMA",33,39,21722,78.8858816082066,6.414
"2310",2020,"MCMA",33,39,21722,3.26134980278855,6.414
"2311",2020,"MCMA",33,39,21722,152.165767339187,6.414
"2312",2020,"MCMA",33,39,13056,114.28637150638,7.132
"2313",2020,"MCMA",33,39,13056,534.16121094932,7.132
"2314",2020,"MCMA",33,39,21722,7.375939229658,6.414
"2315",2020,"MCMA",33,39,21722,4.97840640166209,6.414
"2316",2020,"MCMA",33,39,21722,6.73072083624146,6.414
"2317",2020,"MCMA",33,39,13056,73.9747176690259,7.132
"2318",2020,"MCMA",33,39,21722,83.6985761820513,6.414
"2319",2020,"MCMA",33,39,21722,16.6945852067068,6.414
"2320",2020,"MCMA",33,39,13056,123.794818778276,7.132
"2321",2020,"MCMA",33,39,13056,41.3445941976575,7.132
"2322",2020,"MCMA",33,39,21722,238.286556834229,6.414
