"","year","state","CVE_GEO","age","sex","population","ferty_rate"
"1881",2020,"MCMA",33,33,"Female",182169.8,12.432
"1882",2020,"MCMA",33,33,"Female",182169.8,12.432
"1883",2020,"MCMA",33,33,"Female",182169.8,12.432
"1884",2020,"MCMA",33,33,"Female",182169.8,12.432
"1885",2020,"MCMA",33,33,"Female",182169.8,12.432
"1886",2020,"MCMA",33,33,"Female",182169.8,12.432
"1887",2020,"MCMA",33,33,"Female",182169.8,14.554
"1888",2020,"MCMA",33,33,"Female",182169.8,10.982
"1889",2020,"MCMA",33,33,"Female",182169.8,12.432
"1890",2020,"MCMA",33,33,"Female",182169.8,12.432
"1891",2020,"MCMA",33,33,"Female",182169.8,10.982
"1892",2020,"MCMA",33,33,"Female",182169.8,12.432
"1893",2020,"MCMA",33,33,"Female",182169.8,12.432
"1894",2020,"MCMA",33,33,"Female",182169.8,12.432
"1895",2020,"MCMA",33,33,"Female",182169.8,12.432
"1896",2020,"MCMA",33,33,"Female",182169.8,10.982
"1897",2020,"MCMA",33,33,"Female",182169.8,12.432
"1898",2020,"MCMA",33,33,"Female",182169.8,10.982
"1899",2020,"MCMA",33,33,"Female",182169.8,12.432
"1900",2020,"MCMA",33,34,"Female",182169.8,12.432
"1901",2020,"MCMA",33,34,"Female",182169.8,10.982
"1902",2020,"MCMA",33,34,"Female",182169.8,12.432
"1903",2020,"MCMA",33,34,"Female",182169.8,12.432
"1904",2020,"MCMA",33,34,"Female",182169.8,12.432
"1905",2020,"MCMA",33,34,"Female",182169.8,12.432
"1906",2020,"MCMA",33,34,"Female",182169.8,12.432
"1907",2020,"MCMA",33,34,"Female",182169.8,12.432
"1908",2020,"MCMA",33,34,"Female",182169.8,12.432
"1909",2020,"MCMA",33,34,"Female",182169.8,10.982
"1910",2020,"MCMA",33,34,"Female",182169.8,10.982
"1911",2020,"MCMA",33,34,"Female",182169.8,12.432
"1912",2020,"MCMA",33,34,"Female",182169.8,12.432
"1913",2020,"MCMA",33,34,"Female",182169.8,12.432
"1914",2020,"MCMA",33,34,"Female",182169.8,12.432
"1915",2020,"MCMA",33,34,"Female",182169.8,12.432
"1916",2020,"MCMA",33,34,"Female",182169.8,12.432
"1917",2020,"MCMA",33,34,"Female",182169.8,12.432
"1918",2020,"MCMA",33,34,"Female",182169.8,10.982
"1919",2020,"MCMA",33,34,"Female",182169.8,12.432
"1920",2020,"MCMA",33,34,"Female",182169.8,10.982
"1921",2020,"MCMA",33,34,"Female",182169.8,10.982
"1922",2020,"MCMA",33,34,"Female",182169.8,12.432
"1923",2020,"MCMA",33,34,"Female",182169.8,12.432
"1924",2020,"MCMA",33,34,"Female",182169.8,12.432
"1925",2020,"MCMA",33,34,"Female",182169.8,12.432
"1926",2020,"MCMA",33,34,"Female",182169.8,10.982
"1927",2020,"MCMA",33,34,"Female",182169.8,12.432
"1928",2020,"MCMA",33,34,"Female",182169.8,12.432
"1929",2020,"MCMA",33,34,"Female",182169.8,12.432
"1930",2020,"MCMA",33,34,"Female",182169.8,12.432
"1931",2020,"MCMA",33,34,"Female",182169.8,12.432
"1932",2020,"MCMA",33,34,"Female",182169.8,10.982
"1933",2020,"MCMA",33,34,"Female",182169.8,10.982
"1934",2020,"MCMA",33,34,"Female",182169.8,12.432
"1935",2020,"MCMA",33,34,"Female",182169.8,12.432
"1936",2020,"MCMA",33,34,"Female",182169.8,12.432
"1937",2020,"MCMA",33,34,"Female",182169.8,10.982
"1938",2020,"MCMA",33,34,"Female",182169.8,12.432
"1939",2020,"MCMA",33,34,"Female",182169.8,12.432
"1940",2020,"MCMA",33,34,"Female",182169.8,10.982
"1941",2020,"MCMA",33,34,"Female",182169.8,10.982
"1942",2020,"MCMA",33,34,"Female",182169.8,12.432
"1943",2020,"MCMA",33,34,"Female",182169.8,12.432
"1944",2020,"MCMA",33,34,"Female",182169.8,12.432
"1945",2020,"MCMA",33,34,"Female",182169.8,12.432
"1946",2020,"MCMA",33,34,"Female",182169.8,12.432
"1947",2020,"MCMA",33,34,"Female",182169.8,12.432
"1948",2020,"MCMA",33,34,"Female",182169.8,12.432
"1949",2020,"MCMA",33,34,"Female",182169.8,12.432
"1950",2020,"MCMA",33,34,"Female",182169.8,12.432
"1951",2020,"MCMA",33,34,"Female",182169.8,12.432
"1952",2020,"MCMA",33,34,"Female",182169.8,12.432
"1953",2020,"MCMA",33,34,"Female",182169.8,12.432
"1954",2020,"MCMA",33,34,"Female",182169.8,12.432
"1955",2020,"MCMA",33,34,"Female",182169.8,12.432
"1956",2020,"MCMA",33,34,"Female",182169.8,12.432
"1957",2020,"MCMA",33,34,"Female",182169.8,12.432
"1958",2020,"MCMA",33,34,"Female",182169.8,12.432
"1959",2020,"MCMA",33,34,"Female",182169.8,12.432
"1960",2020,"MCMA",33,34,"Female",182169.8,12.432
"1961",2020,"MCMA",33,34,"Female",182169.8,12.432
"1962",2020,"MCMA",33,34,"Female",182169.8,12.432
"1963",2020,"MCMA",33,34,"Female",182169.8,14.554
"1964",2020,"MCMA",33,34,"Female",182169.8,10.982
"1965",2020,"MCMA",33,34,"Female",182169.8,12.432
"1966",2020,"MCMA",33,34,"Female",182169.8,12.432
"1967",2020,"MCMA",33,34,"Female",182169.8,10.982
"1968",2020,"MCMA",33,34,"Female",182169.8,12.432
"1969",2020,"MCMA",33,34,"Female",182169.8,12.432
"1970",2020,"MCMA",33,34,"Female",182169.8,12.432
"1971",2020,"MCMA",33,34,"Female",182169.8,12.432
"1972",2020,"MCMA",33,34,"Female",182169.8,10.982
"1973",2020,"MCMA",33,34,"Female",182169.8,12.432
"1974",2020,"MCMA",33,34,"Female",182169.8,10.982
"1975",2020,"MCMA",33,34,"Female",182169.8,12.432
"1976",2020,"MCMA",33,35,"Female",176521.8,6.414
"1977",2020,"MCMA",33,35,"Female",176521.8,7.132
"1978",2020,"MCMA",33,35,"Female",176521.8,6.414
"1979",2020,"MCMA",33,35,"Female",176521.8,6.414
"1980",2020,"MCMA",33,35,"Female",176521.8,6.414
"1981",2020,"MCMA",33,35,"Female",176521.8,6.414
"1982",2020,"MCMA",33,35,"Female",176521.8,6.414
"1983",2020,"MCMA",33,35,"Female",176521.8,6.414
"1984",2020,"MCMA",33,35,"Female",176521.8,6.414
"1985",2020,"MCMA",33,35,"Female",176521.8,7.132
"1986",2020,"MCMA",33,35,"Female",176521.8,7.132
"1987",2020,"MCMA",33,35,"Female",176521.8,6.414
"1988",2020,"MCMA",33,35,"Female",176521.8,6.414
"1989",2020,"MCMA",33,35,"Female",176521.8,6.414
"1990",2020,"MCMA",33,35,"Female",176521.8,6.414
"1991",2020,"MCMA",33,35,"Female",176521.8,6.414
"1992",2020,"MCMA",33,35,"Female",176521.8,6.414
"1993",2020,"MCMA",33,35,"Female",176521.8,6.414
"1994",2020,"MCMA",33,35,"Female",176521.8,7.132
"1995",2020,"MCMA",33,35,"Female",176521.8,6.414
"1996",2020,"MCMA",33,35,"Female",176521.8,7.132
"1997",2020,"MCMA",33,35,"Female",176521.8,7.132
"1998",2020,"MCMA",33,35,"Female",176521.8,6.414
"1999",2020,"MCMA",33,35,"Female",176521.8,6.414
"2000",2020,"MCMA",33,35,"Female",176521.8,6.414
"2001",2020,"MCMA",33,35,"Female",176521.8,6.414
"2002",2020,"MCMA",33,35,"Female",176521.8,7.132
"2003",2020,"MCMA",33,35,"Female",176521.8,6.414
"2004",2020,"MCMA",33,35,"Female",176521.8,6.414
"2005",2020,"MCMA",33,35,"Female",176521.8,6.414
"2006",2020,"MCMA",33,35,"Female",176521.8,6.414
"2007",2020,"MCMA",33,35,"Female",176521.8,6.414
"2008",2020,"MCMA",33,35,"Female",176521.8,7.132
"2009",2020,"MCMA",33,35,"Female",176521.8,7.132
"2010",2020,"MCMA",33,35,"Female",176521.8,6.414
"2011",2020,"MCMA",33,35,"Female",176521.8,6.414
"2012",2020,"MCMA",33,35,"Female",176521.8,6.414
"2013",2020,"MCMA",33,35,"Female",176521.8,7.132
"2014",2020,"MCMA",33,35,"Female",176521.8,6.414
"2015",2020,"MCMA",33,35,"Female",176521.8,6.414
"2016",2020,"MCMA",33,35,"Female",176521.8,7.132
"2017",2020,"MCMA",33,35,"Female",176521.8,7.132
"2018",2020,"MCMA",33,35,"Female",176521.8,6.414
"2019",2020,"MCMA",33,35,"Female",176521.8,6.414
"2020",2020,"MCMA",33,35,"Female",176521.8,6.414
"2021",2020,"MCMA",33,35,"Female",176521.8,6.414
"2022",2020,"MCMA",33,35,"Female",176521.8,6.414
"2023",2020,"MCMA",33,35,"Female",176521.8,6.414
"2024",2020,"MCMA",33,35,"Female",176521.8,6.414
"2025",2020,"MCMA",33,35,"Female",176521.8,6.414
"2026",2020,"MCMA",33,35,"Female",176521.8,6.414
"2027",2020,"MCMA",33,35,"Female",176521.8,6.414
"2028",2020,"MCMA",33,35,"Female",176521.8,6.414
"2029",2020,"MCMA",33,35,"Female",176521.8,6.414
"2030",2020,"MCMA",33,35,"Female",176521.8,6.414
"2031",2020,"MCMA",33,35,"Female",176521.8,6.414
"2032",2020,"MCMA",33,35,"Female",176521.8,6.414
"2033",2020,"MCMA",33,35,"Female",176521.8,6.414
"2034",2020,"MCMA",33,35,"Female",176521.8,6.414
"2035",2020,"MCMA",33,35,"Female",176521.8,6.414
"2036",2020,"MCMA",33,35,"Female",176521.8,6.414
"2037",2020,"MCMA",33,35,"Female",176521.8,6.414
"2038",2020,"MCMA",33,35,"Female",176521.8,6.414
"2039",2020,"MCMA",33,35,"Female",176521.8,6.512
"2040",2020,"MCMA",33,35,"Female",176521.8,7.132
"2041",2020,"MCMA",33,35,"Female",176521.8,6.414
"2042",2020,"MCMA",33,35,"Female",176521.8,6.414
"2043",2020,"MCMA",33,35,"Female",176521.8,7.132
"2044",2020,"MCMA",33,35,"Female",176521.8,6.414
"2045",2020,"MCMA",33,35,"Female",176521.8,6.414
"2046",2020,"MCMA",33,35,"Female",176521.8,6.414
"2047",2020,"MCMA",33,35,"Female",176521.8,6.414
"2048",2020,"MCMA",33,35,"Female",176521.8,7.132
"2049",2020,"MCMA",33,35,"Female",176521.8,6.414
"2050",2020,"MCMA",33,35,"Female",176521.8,7.132
"2051",2020,"MCMA",33,35,"Female",176521.8,6.414
"2052",2020,"MCMA",33,36,"Female",176521.8,6.414
"2053",2020,"MCMA",33,36,"Female",176521.8,7.132
"2054",2020,"MCMA",33,36,"Female",176521.8,6.414
"2055",2020,"MCMA",33,36,"Female",176521.8,6.414
"2056",2020,"MCMA",33,36,"Female",176521.8,6.414
"2057",2020,"MCMA",33,36,"Female",176521.8,6.414
"2058",2020,"MCMA",33,36,"Female",176521.8,6.414
"2059",2020,"MCMA",33,36,"Female",176521.8,6.414
"2060",2020,"MCMA",33,36,"Female",176521.8,6.414
"2061",2020,"MCMA",33,36,"Female",176521.8,7.132
"2062",2020,"MCMA",33,36,"Female",176521.8,7.132
"2063",2020,"MCMA",33,36,"Female",176521.8,6.414
"2064",2020,"MCMA",33,36,"Female",176521.8,6.414
"2065",2020,"MCMA",33,36,"Female",176521.8,6.414
"2066",2020,"MCMA",33,36,"Female",176521.8,6.414
"2067",2020,"MCMA",33,36,"Female",176521.8,6.414
"2068",2020,"MCMA",33,36,"Female",176521.8,6.414
"2069",2020,"MCMA",33,36,"Female",176521.8,6.414
"2070",2020,"MCMA",33,36,"Female",176521.8,7.132
"2071",2020,"MCMA",33,36,"Female",176521.8,6.414
"2072",2020,"MCMA",33,36,"Female",176521.8,7.132
"2073",2020,"MCMA",33,36,"Female",176521.8,7.132
"2074",2020,"MCMA",33,36,"Female",176521.8,6.414
"2075",2020,"MCMA",33,36,"Female",176521.8,6.414
"2076",2020,"MCMA",33,36,"Female",176521.8,6.414
"2077",2020,"MCMA",33,36,"Female",176521.8,6.414
"2078",2020,"MCMA",33,36,"Female",176521.8,7.132
"2079",2020,"MCMA",33,36,"Female",176521.8,6.414
"2080",2020,"MCMA",33,36,"Female",176521.8,6.414
"2081",2020,"MCMA",33,36,"Female",176521.8,6.414
"2082",2020,"MCMA",33,36,"Female",176521.8,6.414
"2083",2020,"MCMA",33,36,"Female",176521.8,6.414
"2084",2020,"MCMA",33,36,"Female",176521.8,7.132
"2085",2020,"MCMA",33,36,"Female",176521.8,7.132
"2086",2020,"MCMA",33,36,"Female",176521.8,6.414
"2087",2020,"MCMA",33,36,"Female",176521.8,6.414
"2088",2020,"MCMA",33,36,"Female",176521.8,6.414
"2089",2020,"MCMA",33,36,"Female",176521.8,7.132
"2090",2020,"MCMA",33,36,"Female",176521.8,6.414
"2091",2020,"MCMA",33,36,"Female",176521.8,6.414
"2092",2020,"MCMA",33,36,"Female",176521.8,7.132
"2093",2020,"MCMA",33,36,"Female",176521.8,7.132
"2094",2020,"MCMA",33,36,"Female",176521.8,6.414
"2095",2020,"MCMA",33,36,"Female",176521.8,6.414
"2096",2020,"MCMA",33,36,"Female",176521.8,6.414
"2097",2020,"MCMA",33,36,"Female",176521.8,6.414
"2098",2020,"MCMA",33,36,"Female",176521.8,6.414
"2099",2020,"MCMA",33,36,"Female",176521.8,6.414
"2100",2020,"MCMA",33,36,"Female",176521.8,6.414
"2101",2020,"MCMA",33,36,"Female",176521.8,6.414
"2102",2020,"MCMA",33,36,"Female",176521.8,6.414
"2103",2020,"MCMA",33,36,"Female",176521.8,6.414
"2104",2020,"MCMA",33,36,"Female",176521.8,6.414
"2105",2020,"MCMA",33,36,"Female",176521.8,6.414
"2106",2020,"MCMA",33,36,"Female",176521.8,6.414
"2107",2020,"MCMA",33,36,"Female",176521.8,6.414
"2108",2020,"MCMA",33,36,"Female",176521.8,6.414
"2109",2020,"MCMA",33,36,"Female",176521.8,6.414
"2110",2020,"MCMA",33,36,"Female",176521.8,6.414
"2111",2020,"MCMA",33,36,"Female",176521.8,6.414
"2112",2020,"MCMA",33,36,"Female",176521.8,6.414
"2113",2020,"MCMA",33,36,"Female",176521.8,6.414
"2114",2020,"MCMA",33,36,"Female",176521.8,6.414
"2115",2020,"MCMA",33,36,"Female",176521.8,6.512
"2116",2020,"MCMA",33,36,"Female",176521.8,7.132
"2117",2020,"MCMA",33,36,"Female",176521.8,6.414
"2118",2020,"MCMA",33,36,"Female",176521.8,6.414
"2119",2020,"MCMA",33,36,"Female",176521.8,7.132
"2120",2020,"MCMA",33,36,"Female",176521.8,6.414
"2121",2020,"MCMA",33,36,"Female",176521.8,6.414
"2122",2020,"MCMA",33,36,"Female",176521.8,6.414
"2123",2020,"MCMA",33,36,"Female",176521.8,6.414
"2124",2020,"MCMA",33,36,"Female",176521.8,7.132
"2125",2020,"MCMA",33,36,"Female",176521.8,6.414
"2126",2020,"MCMA",33,36,"Female",176521.8,7.132
"2127",2020,"MCMA",33,36,"Female",176521.8,6.414
"2128",2020,"MCMA",33,37,"Female",176521.8,6.414
"2129",2020,"MCMA",33,37,"Female",176521.8,7.132
"2130",2020,"MCMA",33,37,"Female",176521.8,6.414
"2131",2020,"MCMA",33,37,"Female",176521.8,6.414
"2132",2020,"MCMA",33,37,"Female",176521.8,6.414
"2133",2020,"MCMA",33,37,"Female",176521.8,6.414
"2134",2020,"MCMA",33,37,"Female",176521.8,6.414
"2135",2020,"MCMA",33,37,"Female",176521.8,6.414
"2136",2020,"MCMA",33,37,"Female",176521.8,6.414
"2137",2020,"MCMA",33,37,"Female",176521.8,7.132
"2138",2020,"MCMA",33,37,"Female",176521.8,7.132
"2139",2020,"MCMA",33,37,"Female",176521.8,6.414
"2140",2020,"MCMA",33,37,"Female",176521.8,6.414
"2141",2020,"MCMA",33,37,"Female",176521.8,6.414
"2142",2020,"MCMA",33,37,"Female",176521.8,6.414
"2143",2020,"MCMA",33,37,"Female",176521.8,6.414
"2144",2020,"MCMA",33,37,"Female",176521.8,6.414
"2145",2020,"MCMA",33,37,"Female",176521.8,6.414
"2146",2020,"MCMA",33,37,"Female",176521.8,7.132
"2147",2020,"MCMA",33,37,"Female",176521.8,6.414
"2148",2020,"MCMA",33,37,"Female",176521.8,7.132
"2149",2020,"MCMA",33,37,"Female",176521.8,7.132
"2150",2020,"MCMA",33,37,"Female",176521.8,6.414
"2151",2020,"MCMA",33,37,"Female",176521.8,6.414
"2152",2020,"MCMA",33,37,"Female",176521.8,6.414
"2153",2020,"MCMA",33,37,"Female",176521.8,6.414
"2154",2020,"MCMA",33,37,"Female",176521.8,7.132
"2155",2020,"MCMA",33,37,"Female",176521.8,6.414
"2156",2020,"MCMA",33,37,"Female",176521.8,6.414
"2157",2020,"MCMA",33,37,"Female",176521.8,6.414
"2158",2020,"MCMA",33,37,"Female",176521.8,6.414
"2159",2020,"MCMA",33,37,"Female",176521.8,6.414
"2160",2020,"MCMA",33,37,"Female",176521.8,7.132
"2161",2020,"MCMA",33,37,"Female",176521.8,7.132
"2162",2020,"MCMA",33,37,"Female",176521.8,6.414
"2163",2020,"MCMA",33,37,"Female",176521.8,6.414
"2164",2020,"MCMA",33,37,"Female",176521.8,6.414
"2165",2020,"MCMA",33,37,"Female",176521.8,7.132
"2166",2020,"MCMA",33,37,"Female",176521.8,6.414
"2167",2020,"MCMA",33,37,"Female",176521.8,6.414
"2168",2020,"MCMA",33,37,"Female",176521.8,7.132
"2169",2020,"MCMA",33,37,"Female",176521.8,7.132
"2170",2020,"MCMA",33,37,"Female",176521.8,6.414
"2171",2020,"MCMA",33,37,"Female",176521.8,6.414
"2172",2020,"MCMA",33,37,"Female",176521.8,6.414
"2173",2020,"MCMA",33,37,"Female",176521.8,6.414
"2174",2020,"MCMA",33,37,"Female",176521.8,6.414
"2175",2020,"MCMA",33,37,"Female",176521.8,6.414
"2176",2020,"MCMA",33,37,"Female",176521.8,6.414
"2177",2020,"MCMA",33,37,"Female",176521.8,6.414
"2178",2020,"MCMA",33,37,"Female",176521.8,6.414
"2179",2020,"MCMA",33,37,"Female",176521.8,6.414
"2180",2020,"MCMA",33,37,"Female",176521.8,6.414
"2181",2020,"MCMA",33,37,"Female",176521.8,6.414
"2182",2020,"MCMA",33,37,"Female",176521.8,6.414
"2183",2020,"MCMA",33,37,"Female",176521.8,6.414
"2184",2020,"MCMA",33,37,"Female",176521.8,6.414
"2185",2020,"MCMA",33,37,"Female",176521.8,6.414
"2186",2020,"MCMA",33,37,"Female",176521.8,6.414
"2187",2020,"MCMA",33,37,"Female",176521.8,6.414
"2188",2020,"MCMA",33,37,"Female",176521.8,6.414
"2189",2020,"MCMA",33,37,"Female",176521.8,6.414
"2190",2020,"MCMA",33,37,"Female",176521.8,6.414
"2191",2020,"MCMA",33,37,"Female",176521.8,6.512
"2192",2020,"MCMA",33,37,"Female",176521.8,7.132
"2193",2020,"MCMA",33,37,"Female",176521.8,6.414
"2194",2020,"MCMA",33,37,"Female",176521.8,6.414
"2195",2020,"MCMA",33,37,"Female",176521.8,7.132
"2196",2020,"MCMA",33,37,"Female",176521.8,6.414
"2197",2020,"MCMA",33,37,"Female",176521.8,6.414
"2198",2020,"MCMA",33,37,"Female",176521.8,6.414
"2199",2020,"MCMA",33,37,"Female",176521.8,6.414
"2200",2020,"MCMA",33,37,"Female",176521.8,7.132
"2201",2020,"MCMA",33,37,"Female",176521.8,6.414
"2202",2020,"MCMA",33,37,"Female",176521.8,7.132
"2203",2020,"MCMA",33,37,"Female",176521.8,6.414
"2204",2020,"MCMA",33,38,"Female",176521.8,6.414
"2205",2020,"MCMA",33,38,"Female",176521.8,7.132
"2206",2020,"MCMA",33,38,"Female",176521.8,6.414
"2207",2020,"MCMA",33,38,"Female",176521.8,6.414
"2208",2020,"MCMA",33,38,"Female",176521.8,6.414
"2209",2020,"MCMA",33,38,"Female",176521.8,6.414
"2210",2020,"MCMA",33,38,"Female",176521.8,6.414
"2211",2020,"MCMA",33,38,"Female",176521.8,6.414
"2212",2020,"MCMA",33,38,"Female",176521.8,6.414
"2213",2020,"MCMA",33,38,"Female",176521.8,7.132
"2214",2020,"MCMA",33,38,"Female",176521.8,7.132
"2215",2020,"MCMA",33,38,"Female",176521.8,6.414
"2216",2020,"MCMA",33,38,"Female",176521.8,6.414
"2217",2020,"MCMA",33,38,"Female",176521.8,6.414
"2218",2020,"MCMA",33,38,"Female",176521.8,6.414
"2219",2020,"MCMA",33,38,"Female",176521.8,6.414
"2220",2020,"MCMA",33,38,"Female",176521.8,6.414
"2221",2020,"MCMA",33,38,"Female",176521.8,6.414
"2222",2020,"MCMA",33,38,"Female",176521.8,7.132
"2223",2020,"MCMA",33,38,"Female",176521.8,6.414
"2224",2020,"MCMA",33,38,"Female",176521.8,7.132
"2225",2020,"MCMA",33,38,"Female",176521.8,7.132
"2226",2020,"MCMA",33,38,"Female",176521.8,6.414
"2227",2020,"MCMA",33,38,"Female",176521.8,6.414
"2228",2020,"MCMA",33,38,"Female",176521.8,6.414
"2229",2020,"MCMA",33,38,"Female",176521.8,6.414
"2230",2020,"MCMA",33,38,"Female",176521.8,7.132
"2231",2020,"MCMA",33,38,"Female",176521.8,6.414
"2232",2020,"MCMA",33,38,"Female",176521.8,6.414
"2233",2020,"MCMA",33,38,"Female",176521.8,6.414
"2234",2020,"MCMA",33,38,"Female",176521.8,6.414
"2235",2020,"MCMA",33,38,"Female",176521.8,6.414
"2236",2020,"MCMA",33,38,"Female",176521.8,7.132
"2237",2020,"MCMA",33,38,"Female",176521.8,7.132
"2238",2020,"MCMA",33,38,"Female",176521.8,6.414
"2239",2020,"MCMA",33,38,"Female",176521.8,6.414
"2240",2020,"MCMA",33,38,"Female",176521.8,6.414
"2241",2020,"MCMA",33,38,"Female",176521.8,7.132
"2242",2020,"MCMA",33,38,"Female",176521.8,6.414
"2243",2020,"MCMA",33,38,"Female",176521.8,6.414
"2244",2020,"MCMA",33,38,"Female",176521.8,7.132
"2245",2020,"MCMA",33,38,"Female",176521.8,7.132
"2246",2020,"MCMA",33,38,"Female",176521.8,6.414
"2247",2020,"MCMA",33,38,"Female",176521.8,6.414
"2248",2020,"MCMA",33,38,"Female",176521.8,6.414
"2249",2020,"MCMA",33,38,"Female",176521.8,6.414
"2250",2020,"MCMA",33,38,"Female",176521.8,6.414
"2251",2020,"MCMA",33,38,"Female",176521.8,6.414
"2252",2020,"MCMA",33,38,"Female",176521.8,6.414
"2253",2020,"MCMA",33,38,"Female",176521.8,6.414
"2254",2020,"MCMA",33,38,"Female",176521.8,6.414
"2255",2020,"MCMA",33,38,"Female",176521.8,6.414
"2256",2020,"MCMA",33,38,"Female",176521.8,6.414
"2257",2020,"MCMA",33,38,"Female",176521.8,6.414
"2258",2020,"MCMA",33,38,"Female",176521.8,6.414
"2259",2020,"MCMA",33,38,"Female",176521.8,6.414
"2260",2020,"MCMA",33,38,"Female",176521.8,6.414
"2261",2020,"MCMA",33,38,"Female",176521.8,6.414
"2262",2020,"MCMA",33,38,"Female",176521.8,6.414
"2263",2020,"MCMA",33,38,"Female",176521.8,6.414
"2264",2020,"MCMA",33,38,"Female",176521.8,6.414
"2265",2020,"MCMA",33,38,"Female",176521.8,6.414
"2266",2020,"MCMA",33,38,"Female",176521.8,6.414
"2267",2020,"MCMA",33,38,"Female",176521.8,6.512
"2268",2020,"MCMA",33,38,"Female",176521.8,7.132
"2269",2020,"MCMA",33,38,"Female",176521.8,6.414
"2270",2020,"MCMA",33,38,"Female",176521.8,6.414
"2271",2020,"MCMA",33,38,"Female",176521.8,7.132
"2272",2020,"MCMA",33,38,"Female",176521.8,6.414
"2273",2020,"MCMA",33,38,"Female",176521.8,6.414
"2274",2020,"MCMA",33,38,"Female",176521.8,6.414
"2275",2020,"MCMA",33,38,"Female",176521.8,6.414
"2276",2020,"MCMA",33,38,"Female",176521.8,7.132
"2277",2020,"MCMA",33,38,"Female",176521.8,6.414
"2278",2020,"MCMA",33,38,"Female",176521.8,7.132
"2279",2020,"MCMA",33,38,"Female",176521.8,6.414
"2280",2020,"MCMA",33,39,"Female",176521.8,6.414
"2281",2020,"MCMA",33,39,"Female",176521.8,7.132
"2282",2020,"MCMA",33,39,"Female",176521.8,6.414
"2283",2020,"MCMA",33,39,"Female",176521.8,6.414
"2284",2020,"MCMA",33,39,"Female",176521.8,6.414
"2285",2020,"MCMA",33,39,"Female",176521.8,6.414
"2286",2020,"MCMA",33,39,"Female",176521.8,6.414
"2287",2020,"MCMA",33,39,"Female",176521.8,6.414
"2288",2020,"MCMA",33,39,"Female",176521.8,6.414
"2289",2020,"MCMA",33,39,"Female",176521.8,7.132
"2290",2020,"MCMA",33,39,"Female",176521.8,7.132
"2291",2020,"MCMA",33,39,"Female",176521.8,6.414
"2292",2020,"MCMA",33,39,"Female",176521.8,6.414
"2293",2020,"MCMA",33,39,"Female",176521.8,6.414
"2294",2020,"MCMA",33,39,"Female",176521.8,6.414
"2295",2020,"MCMA",33,39,"Female",176521.8,6.414
"2296",2020,"MCMA",33,39,"Female",176521.8,6.414
"2297",2020,"MCMA",33,39,"Female",176521.8,6.414
"2298",2020,"MCMA",33,39,"Female",176521.8,7.132
"2299",2020,"MCMA",33,39,"Female",176521.8,6.414
"2300",2020,"MCMA",33,39,"Female",176521.8,7.132
"2301",2020,"MCMA",33,39,"Female",176521.8,7.132
"2302",2020,"MCMA",33,39,"Female",176521.8,6.414
"2303",2020,"MCMA",33,39,"Female",176521.8,6.414
"2304",2020,"MCMA",33,39,"Female",176521.8,6.414
"2305",2020,"MCMA",33,39,"Female",176521.8,6.414
"2306",2020,"MCMA",33,39,"Female",176521.8,7.132
"2307",2020,"MCMA",33,39,"Female",176521.8,6.414
"2308",2020,"MCMA",33,39,"Female",176521.8,6.414
"2309",2020,"MCMA",33,39,"Female",176521.8,6.414
"2310",2020,"MCMA",33,39,"Female",176521.8,6.414
"2311",2020,"MCMA",33,39,"Female",176521.8,6.414
"2312",2020,"MCMA",33,39,"Female",176521.8,7.132
"2313",2020,"MCMA",33,39,"Female",176521.8,7.132
"2314",2020,"MCMA",33,39,"Female",176521.8,6.414
"2315",2020,"MCMA",33,39,"Female",176521.8,6.414
"2316",2020,"MCMA",33,39,"Female",176521.8,6.414
"2317",2020,"MCMA",33,39,"Female",176521.8,7.132
"2318",2020,"MCMA",33,39,"Female",176521.8,6.414
"2319",2020,"MCMA",33,39,"Female",176521.8,6.414
"2320",2020,"MCMA",33,39,"Female",176521.8,7.132
"2321",2020,"MCMA",33,39,"Female",176521.8,7.132
"2322",2020,"MCMA",33,39,"Female",176521.8,6.414
"2323",2020,"MCMA",33,39,"Female",176521.8,6.414
"2324",2020,"MCMA",33,39,"Female",176521.8,6.414
"2325",2020,"MCMA",33,39,"Female",176521.8,6.414
"2326",2020,"MCMA",33,39,"Female",176521.8,6.414
"2327",2020,"MCMA",33,39,"Female",176521.8,6.414
"2328",2020,"MCMA",33,39,"Female",176521.8,6.414
"2329",2020,"MCMA",33,39,"Female",176521.8,6.414
"2330",2020,"MCMA",33,39,"Female",176521.8,6.414
"2331",2020,"MCMA",33,39,"Female",176521.8,6.414
"2332",2020,"MCMA",33,39,"Female",176521.8,6.414
"2333",2020,"MCMA",33,39,"Female",176521.8,6.414
"2334",2020,"MCMA",33,39,"Female",176521.8,6.414
"2335",2020,"MCMA",33,39,"Female",176521.8,6.414
"2336",2020,"MCMA",33,39,"Female",176521.8,6.414
"2337",2020,"MCMA",33,39,"Female",176521.8,6.414
"2338",2020,"MCMA",33,39,"Female",176521.8,6.414
"2339",2020,"MCMA",33,39,"Female",176521.8,6.414
"2340",2020,"MCMA",33,39,"Female",176521.8,6.414
"2341",2020,"MCMA",33,39,"Female",176521.8,6.414
"2342",2020,"MCMA",33,39,"Female",176521.8,6.414
"2343",2020,"MCMA",33,39,"Female",176521.8,6.512
"2344",2020,"MCMA",33,39,"Female",176521.8,7.132
"2345",2020,"MCMA",33,39,"Female",176521.8,6.414
